"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more"
"1500000US060379107151","Block Group 1, Census Tract 9107.15, Los Angeles County, California","575","104","19","23","0","12","0","12","45","49","9","14","6","11","20","22","0","12","57","52","144","86","89","57","120","56","23","24","30","27","0","12","13","14"
"1500000US060379107152","Block Group 2, Census Tract 9107.15, Los Angeles County, California","572","124","76","59","0","12","20","23","8","14","85","70","12","20","77","71","39","42","35","44","89","63","80","55","18","19","12","19","11","19","10","15","0","12"
"1500000US060379107153","Block Group 3, Census Tract 9107.15, Los Angeles County, California","733","142","45","58","25","39","46","43","6","11","63","54","29","25","27","25","9","14","0","12","84","66","89","53","136","86","156","93","9","13","7","13","2","10"
"1500000US060379107161","Block Group 1, Census Tract 9107.16, Los Angeles County, California","720","112","37","27","9","14","7","9","8","14","78","72","0","12","57","51","44","53","0","12","43","33","23","26","169","88","49","52","51","56","98","66","47","33"
"1500000US060379107162","Block Group 2, Census Tract 9107.16, Los Angeles County, California","965","112","72","58","36","50","31","39","0","12","17","19","84","68","50","51","64","39","54","50","102","68","40","33","176","89","130","71","9","15","22","27","78","60"
"1500000US060379108041","Block Group 1, Census Tract 9108.04, Los Angeles County, California","1069","95","38","28","20","22","19","21","52","46","28","25","63","50","0","12","54","47","8","13","105","79","70","41","88","58","114","48","56","34","172","78","182","59"
"1500000US060379108051","Block Group 1, Census Tract 9108.05, Los Angeles County, California","564","92","20","22","27","44","29","46","0","12","34","38","6","10","8","13","9","14","0","12","8","14","7","11","40","34","76","53","28","26","125","72","147","77"
"1500000US060379108052","Block Group 2, Census Tract 9108.05, Los Angeles County, California","990","95","42","41","27","44","8","13","17","19","25","23","37","49","18","20","60","48","40","50","87","61","41","29","167","85","104","55","58","45","105","70","154","65"
"1500000US060379108071","Block Group 1, Census Tract 9108.07, Los Angeles County, California","1027","107","19","22","42","53","9","15","24","19","0","12","11","18","6","14","10","15","11","17","24","23","146","75","123","66","125","59","116","65","148","62","213","73"
"1500000US060379108072","Block Group 2, Census Tract 9108.07, Los Angeles County, California","904","126","20","25","0","12","25","38","23","27","6","10","13","18","7","11","10","18","37","31","92","52","41","40","48","35","227","93","120","48","158","94","77","40"
"1500000US060379108081","Block Group 1, Census Tract 9108.08, Los Angeles County, California","587","76","4","7","0","12","20","22","13","20","0","12","29","27","10","14","0","12","12","20","65","55","30","27","61","41","75","52","47","29","122","64","99","52"
"1500000US060379108082","Block Group 2, Census Tract 9108.08, Los Angeles County, California","489","76","7","11","0","12","8","13","0","12","10","17","0","12","11","17","9","14","0","12","33","29","37","29","107","64","57","30","54","40","131","72","25","27"
"1500000US060379108091","Block Group 1, Census Tract 9108.09, Los Angeles County, California","711","33","0","12","0","12","6","10","13","15","0","12","12","13","18","13","9","11","12","13","26","18","52","37","131","51","41","26","44","24","58","27","289","54"
"1500000US060379108101","Block Group 1, Census Tract 9108.10, Los Angeles County, California","716","54","10","12","0","12","18","15","10","12","0","12","5","7","17","25","14","15","16","24","9","11","38","36","48","24","117","38","61","26","124","40","229","47"
"1500000US060379108111","Block Group 1, Census Tract 9108.11, Los Angeles County, California","41","26","0","12","0","12","0","12","0","12","4","6","0","12","0","12","0","12","0","12","0","12","4","6","0","12","16","21","0","12","8","8","9","11"
"1500000US060379108121","Block Group 1, Census Tract 9108.12, Los Angeles County, California","139","39","4","6","14","16","14","18","0","12","0","12","4","5","0","12","0","12","0","12","0","12","12","10","36","25","4","5","7","8","18","18","26","20"
"1500000US060379108131","Block Group 1, Census Tract 9108.13, Los Angeles County, California","684","82","9","15","24","26","0","12","25","40","36","29","9","14","9","13","19","17","0","12","26","23","75","53","115","69","85","69","50","31","91","60","111","49"
"1500000US060379108132","Block Group 2, Census Tract 9108.13, Los Angeles County, California","581","86","55","42","10","15","32","32","19","22","34","43","14","23","8","13","8","13","0","12","28","25","20","25","53","39","74","56","15","21","70","47","141","71"
"1500000US060379110011","Block Group 1, Census Tract 9110.01, Los Angeles County, California","489","128","13","20","0","12","71","38","58","63","28","30","19","21","20","23","34","31","44","58","0","12","82","80","86","69","8","12","11","17","15","21","0","12"
"1500000US060379110012","Block Group 2, Census Tract 9110.01, Los Angeles County, California","358","116","28","43","11","18","30","29","43","58","53","57","10","15","52","45","11","18","0","12","0","12","0","12","28","33","12","19","47","61","33","54","0","12"
"1500000US060379110013","Block Group 3, Census Tract 9110.01, Los Angeles County, California","669","118","12","20","0","12","12","20","13","20","0","12","70","68","37","43","28","30","0","12","105","69","95","69","58","46","101","71","49","38","13","19","76","56"
"1500000US060379200111","Block Group 1, Census Tract 9200.11, Los Angeles County, California","47","18","4","6","4","6","0","12","0","12","0","12","0","12","4","6","0","12","0","12","4","6","11","10","8","8","4","5","0","12","4","6","4","6"
"1500000US060379200121","Block Group 1, Census Tract 9200.12, Los Angeles County, California","464","39","19","15","0","12","33","35","13","15","27","31","15","14","12","12","4","6","18","25","38","23","57","31","113","43","25","15","0","12","79","43","11","12"
"1500000US060379200131","Block Group 1, Census Tract 9200.13, Los Angeles County, California","722","102","50","38","0","12","58","50","15","24","51","35","12","19","9","15","0","12","29","22","28","26","105","73","81","52","45","38","71","51","131","55","37","25"
"1500000US060379200132","Block Group 2, Census Tract 9200.13, Los Angeles County, California","840","112","9","15","9","14","6","10","0","12","7","11","0","12","8","13","24","28","67","75","14","22","26","41","31","26","87","48","106","75","209","88","237","74"
"1500000US060379200133","Block Group 3, Census Tract 9200.13, Los Angeles County, California","663","108","54","64","0","12","0","12","0","12","29","46","0","12","22","34","30","28","8","12","14","17","23","25","53","41","21","25","142","67","45","38","222","87"
"1500000US060379200151","Block Group 1, Census Tract 9200.15, Los Angeles County, California","1045","90","39","30","10","15","26","19","24","21","0","12","28","24","33","29","12","18","19","22","28","20","89","50","151","63","78","49","120","60","188","70","200","60"
"1500000US060379200152","Block Group 2, Census Tract 9200.15, Los Angeles County, California","967","89","17","18","0","12","11","18","0","12","0","12","9","15","9","15","0","12","19","20","5","9","39","31","67","52","95","57","96","49","220","82","380","75"
"1500000US060379200161","Block Group 1, Census Tract 9200.16, Los Angeles County, California","263","59","0","12","7","11","0","12","12","18","10","16","6","11","0","12","0","12","10","15","4","8","12","18","91","41","26","28","11","16","39","28","35","40"
"1500000US060379200162","Block Group 2, Census Tract 9200.16, Los Angeles County, California","908","64","0","12","0","12","0","12","5","9","0","12","26","28","16","24","48","44","0","12","9","13","85","61","79","45","49","38","149","63","200","78","242","57"
"1500000US060379200171","Block Group 1, Census Tract 9200.17, Los Angeles County, California","401","91","0","12","30","47","0","12","0","12","0","12","8","12","10","18","0","12","0","12","56","37","20","24","51","37","42","38","83","49","40","34","61","35"
"1500000US060379200172","Block Group 2, Census Tract 9200.17, Los Angeles County, California","490","82","0","12","10","15","0","12","9","16","32","27","8","11","20","21","0","12","26","31","9","14","8","12","58","44","107","63","70","49","83","54","50","51"
"1500000US060379200173","Block Group 3, Census Tract 9200.17, Los Angeles County, California","360","68","7","13","0","12","0","12","0","12","38","38","0","12","16","18","9","14","8","13","31","25","39","32","27","29","23","26","71","40","76","49","15","18"
"1500000US060379200181","Block Group 1, Census Tract 9200.18, Los Angeles County, California","323","36","13","13","0","12","0","12","6","9","0","12","0","12","14","13","12","9","23","24","8","12","0","12","76","30","62","27","34","22","56","24","19","16"
"1500000US060379200182","Block Group 2, Census Tract 9200.18, Los Angeles County, California","221","30","0","12","0","12","5","8","0","12","0","12","5","9","0","12","5","9","4","7","22","17","19","14","19","16","40","27","41","23","50","26","11","11"
"1500000US060379200183","Block Group 3, Census Tract 9200.18, Los Angeles County, California","152","29","6","9","0","12","0","12","0","12","0","12","0","12","5","8","16","16","0","12","0","12","4","7","14","13","14","13","9","12","57","32","27","18"
"1500000US060379200201","Block Group 1, Census Tract 9200.20, Los Angeles County, California","512","98","17","28","0","12","0","12","17","28","0","12","0","12","17","25","0","12","17","27","0","12","51","83","43","33","102","102","67","54","90","53","91","57"
"1500000US060379200202","Block Group 2, Census Tract 9200.20, Los Angeles County, California","264","67","0","12","0","12","0","12","41","63","18","27","0","12","17","27","17","28","0","12","0","12","0","12","16","25","44","33","0","12","87","64","24","28"
"1500000US060379200203","Block Group 3, Census Tract 9200.20, Los Angeles County, California","1200","120","0","12","0","12","31","27","38","42","48","43","12","20","0","12","0","12","31","36","175","86","146","77","122","65","157","104","40","38","138","73","262","112"
"1500000US060379200231","Block Group 1, Census Tract 9200.23, Los Angeles County, California","733","28","14","14","23","17","5","8","0","12","29","22","17","16","25","18","14","14","22","22","129","64","82","53","112","42","36","24","66","30","85","40","74","48"
"1500000US060379200261","Block Group 1, Census Tract 9200.26, Los Angeles County, California","101","21","4","6","0","12","4","6","5","7","9","9","5","7","8","8","5","7","0","12","0","12","7","11","8","8","13","9","13","11","8","9","12","11"
"1500000US060379200281","Block Group 1, Census Tract 9200.28, Los Angeles County, California","2114","57","53","48","13","19","49","36","65","52","0","17","17","19","30","46","44","41","10","18","93","59","181","73","256","113","332","114","162","70","517","111","292","93"
"1500000US060379200291","Block Group 1, Census Tract 9200.29, Los Angeles County, California","1024","123","25","28","21","22","0","12","23","25","23","26","38","49","65","66","39","33","17","19","46","35","141","88","160","85","168","67","59","38","127","73","72","51"
"1500000US060379200292","Block Group 2, Census Tract 9200.29, Los Angeles County, California","563","83","9","14","11","17","0","12","0","12","11","17","31","28","46","27","22","25","28","27","109","58","40","26","120","48","67","54","28","27","31","22","10","17"
"1500000US060379200293","Block Group 3, Census Tract 9200.29, Los Angeles County, California","268","75","40","49","0","12","0","12","0","12","24","35","0","12","0","12","20","22","22","26","62","46","11","18","51","41","12","19","13","19","7","12","6","9"
"1500000US060379200301","Block Group 1, Census Tract 9200.30, Los Angeles County, California","907","105","33","36","9","14","40","51","17","25","20","25","55","62","107","70","58","76","25","29","26","25","98","50","136","93","95","59","59","46","72","51","57","35"
"1500000US060379200302","Block Group 2, Census Tract 9200.30, Los Angeles County, California","783","100","36","29","11","18","33","35","0","12","20","25","75","84","0","12","10","14","7","12","0","12","32","25","131","55","56","34","104","53","171","68","97","51"
"1500000US060379200311","Block Group 1, Census Tract 9200.31, Los Angeles County, California","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060379200312","Block Group 2, Census Tract 9200.31, Los Angeles County, California","826","94","28","31","30","32","0","12","25","31","26","30","38","36","43","42","89","69","12","19","69","50","53","64","121","66","50","40","106","77","99","62","37","41"
"1500000US060379200313","Block Group 3, Census Tract 9200.31, Los Angeles County, California","611","82","14","23","27","31","67","60","84","72","28","32","26","30","26","33","41","31","24","27","73","53","26","30","66","45","47","45","17","28","45","42","0","12"
"1500000US060379200314","Block Group 4, Census Tract 9200.31, Los Angeles County, California","557","77","0","12","19","28","25","35","19","29","0","12","0","12","13","21","48","69","34","38","12","20","89","59","82","55","73","54","11","19","24","28","108","64"
"1500000US060379200321","Block Group 1, Census Tract 9200.32, Los Angeles County, California","1031","74","16","18","26","26","5","8","33","29","16","14","0","12","0","12","0","12","15","19","35","35","28","21","133","68","107","37","141","46","209","73","267","67"
"1500000US060379200331","Block Group 1, Census Tract 9200.33, Los Angeles County, California","156","48","4","6","8","9","4","5","0","12","10","10","9","9","30","30","4","7","0","12","4","6","18","13","17","21","16","21","0","12","23","23","9","9"
"1500000US060379200341","Block Group 1, Census Tract 9200.34, Los Angeles County, California","695","64","12","18","0","12","10","16","0","12","37","30","0","12","20","24","9","14","9","14","37","45","53","35","145","67","62","42","122","71","99","50","80","41"
"1500000US060379200342","Block Group 2, Census Tract 9200.34, Los Angeles County, California","389","84","31","28","0","12","0","12","0","12","50","57","19","21","10","16","47","45","39","60","18","21","71","61","27","28","10","16","0","12","50","36","17","19"
"1500000US060379200351","Block Group 1, Census Tract 9200.35, Los Angeles County, California","796","134","57","52","35","40","10","17","49","76","18","30","0","12","56","92","37","44","16","28","156","117","121","80","99","64","73","86","0","12","55","88","14","22"
"1500000US060379200352","Block Group 2, Census Tract 9200.35, Los Angeles County, California","248","85","19","29","0","12","0","12","0","12","0","12","20","36","0","12","31","35","0","12","46","73","28","39","48","48","12","17","31","40","13","22","0","12"
"1500000US060379200353","Block Group 3, Census Tract 9200.35, Los Angeles County, California","196","81","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","36","17","31","14","22","10","20","57","69","9","16","30","28","10","16","15","26"
"1500000US060379200354","Block Group 4, Census Tract 9200.35, Los Angeles County, California","287","86","0","12","0","12","0","12","33","47","16","26","0","12","0","12","0","12","0","12","0","12","15","24","65","41","86","90","27","34","15","26","30","27"
"1500000US060379200355","Block Group 5, Census Tract 9200.35, Los Angeles County, California","600","106","0","12","0","12","0","12","0","12","0","12","19","36","0","12","10","21","23","36","21","35","29","35","171","93","57","49","93","78","116","61","61","45"
"1500000US060379200361","Block Group 1, Census Tract 9200.36, Los Angeles County, California","290","65","26","18","24","32","18","22","0","12","0","12","20","29","5","9","0","12","12","14","50","36","24","22","39","30","30","40","12","17","17","14","13","12"
"1500000US060379200362","Block Group 2, Census Tract 9200.36, Los Angeles County, California","245","70","14","15","6","8","0","12","20","33","28","34","34","53","7","11","12","17","18","24","12","17","3","7","32","31","25","31","0","12","34","22","0","12"
"1500000US060379200363","Block Group 3, Census Tract 9200.36, Los Angeles County, California","165","65","5","9","0","12","0","12","6","9","0","12","0","12","0","12","0","12","0","12","2","4","34","36","18","14","24","21","0","12","69","52","7","10"
"1500000US060379200364","Block Group 4, Census Tract 9200.36, Los Angeles County, California","228","55","7","11","5","8","0","12","16","26","0","12","5","7","4","6","16","17","10","12","10","15","9","10","76","43","17","15","36","32","0","12","17","20"
"1500000US060379200371","Block Group 1, Census Tract 9200.37, Los Angeles County, California","1573","208","20","23","80","78","29","33","41","28","44","36","39","32","20","24","78","53","86","64","224","99","231","133","229","129","217","90","154","74","81","72","0","12"
"1500000US060379200372","Block Group 2, Census Tract 9200.37, Los Angeles County, California","1116","193","70","53","75","95","68","62","59","81","70","81","19","31","84","80","71","59","50","59","179","100","133","67","130","102","85","72","23","27","0","12","0","12"
"1500000US060379200373","Block Group 3, Census Tract 9200.37, Los Angeles County, California","413","110","12","19","16","24","34","41","15","25","15","27","0","12","50","73","0","12","37","40","52","49","59","52","39","45","21","35","0","12","15","24","48","79"
"1500000US060379200381","Block Group 1, Census Tract 9200.38, Los Angeles County, California","374","79","23","29","9","15","0","12","8","14","9","15","76","57","0","12","0","12","49","54","68","60","66","68","29","26","37","38","0","12","0","12","0","12"
"1500000US060379200382","Block Group 2, Census Tract 9200.38, Los Angeles County, California","240","65","0","12","0","12","0","12","0","12","6","13","27","26","29","28","0","12","17","21","45","48","37","33","8","14","26","34","7","11","8","13","30","33"
"1500000US060379200391","Block Group 1, Census Tract 9200.39, Los Angeles County, California","638","34","0","12","10","10","0","12","3","6","12","18","37","49","20","24","12","14","16","14","41","34","60","46","59","27","38","22","76","38","145","63","109","45"
"1500000US060379200401","Block Group 1, Census Tract 9200.40, Los Angeles County, California","1241","55","16","23","11","18","5","9","25","27","49","48","42","39","0","12","58","35","17","15","70","40","158","54","173","59","159","63","114","56","223","76","121","56"
"1500000US060379200411","Block Group 1, Census Tract 9200.41, Los Angeles County, California","460","33","6","10","12","20","6","9","4","7","8","12","0","12","16","13","23","26","0","12","13","13","37","25","170","59","82","43","13","14","37","25","33","22"
"1500000US060379200421","Block Group 1, Census Tract 9200.42, Los Angeles County, California","594","135","0","12","31","47","0","12","9","17","15","24","10","19","0","12","11","18","0","12","55","65","12","20","86","60","24","28","170","121","114","61","57","48"
"1500000US060379200422","Block Group 2, Census Tract 9200.42, Los Angeles County, California","1052","161","33","42","94","75","12","20","19","19","62","63","24","21","0","12","31","35","0","12","44","53","148","89","192","97","173","87","168","104","34","43","18","28"
"1500000US060379200423","Block Group 3, Census Tract 9200.42, Los Angeles County, California","277","78","0","12","0","12","0","12","0","12","17","23","0","12","0","12","22","32","15","23","40","45","11","19","0","12","91","74","20","31","36","32","25","32"
"1500000US060379200424","Block Group 4, Census Tract 9200.42, Los Angeles County, California","413","86","0","12","0","12","0","12","0","12","0","12","0","12","24","37","13","20","15","24","37","41","107","74","25","28","34","31","48","43","101","59","9","16"
"1500000US060379200431","Block Group 1, Census Tract 9200.43, Los Angeles County, California","2018","95","61","42","0","17","43","30","25","33","7","12","11","18","12","18","40","31","0","17","56","37","83","57","229","93","216","92","253","99","265","86","717","142"
"1500000US060379200441","Block Group 1, Census Tract 9200.44, Los Angeles County, California","551","52","5","8","0","12","9","10","5","8","16","18","14","15","4","9","4","6","0","12","0","12","38","25","105","48","83","33","78","37","116","39","74","31"
"1500000US060379200442","Block Group 2, Census Tract 9200.44, Los Angeles County, California","281","57","10","11","5","8","4","7","0","12","14","20","11","18","0","12","0","12","12","14","14","21","43","23","114","53","22","16","20","26","12","19","0","12"
"1500000US060379200451","Block Group 1, Census Tract 9200.45, Los Angeles County, California","271","57","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","24","22","48","47","22","22","46","27","42","48","32","25","27","26","25","23"
"1500000US060379200452","Block Group 2, Census Tract 9200.45, Los Angeles County, California","775","71","8","12","5","10","0","12","7","12","0","12","7","10","0","12","0","12","24","25","37","32","46","33","85","50","114","52","45","27","228","83","169","58"
"1500000US060379200453","Block Group 3, Census Tract 9200.45, Los Angeles County, California","296","61","10","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","15","20","22","8","13","34","25","43","29","135","68","28","21"
"1500000US060379201021","Block Group 1, Census Tract 9201.02, Los Angeles County, California","560","112","20","22","33","53","11","17","15","23","9","15","50","37","19","22","7","12","19","21","51","52","46","41","81","69","89","65","40","35","22","26","48","46"
"1500000US060379201022","Block Group 2, Census Tract 9201.02, Los Angeles County, California","137","55","0","12","0","12","0","12","0","12","10","16","23","36","14","23","0","12","0","12","10","16","0","12","31","29","15","18","0","12","21","22","13","19"
"1500000US060379201023","Block Group 3, Census Tract 9201.02, Los Angeles County, California","1109","127","39","32","27","28","64","59","12","18","98","60","23","25","33","52","40","34","10","17","19","22","84","56","145","78","171","100","100","65","126","72","118","68"
"1500000US060379201041","Block Group 1, Census Tract 9201.04, Los Angeles County, California","850","36","25","20","0","12","4","6","14","13","0","12","11","11","9","11","0","12","8","6","59","31","75","33","107","39","83","29","185","47","110","40","160","40"
"1500000US060379201061","Block Group 1, Census Tract 9201.06, Los Angeles County, California","915","47","25","24","10","11","5","7","17","16","31","31","17","17","5","7","43","29","35","24","71","43","70","37","207","69","158","61","67","31","97","33","57","26"
"1500000US060379201071","Block Group 1, Census Tract 9201.07, Los Angeles County, California","1672","85","57","48","0","17","0","17","0","17","11","18","0","17","13","21","21","17","0","17","48","39","83","49","124","61","194","70","162","72","182","62","777","102"
"1500000US060379201081","Block Group 1, Census Tract 9201.08, Los Angeles County, California","1749","38","52","37","9","15","20","22","70","73","8","13","0","17","38","34","11","19","27","27","62","36","168","83","276","88","193","78","173","61","333","112","309","81"
"1500000US060379201091","Block Group 1, Census Tract 9201.09, Los Angeles County, California","2079","78","16","25","12","18","38","35","82","46","62","48","88","62","33","31","22","25","69","50","66","57","116","64","324","132","348","120","217","94","258","122","328","110"
"1500000US060379201101","Block Group 1, Census Tract 9201.10, Los Angeles County, California","981","18","5","9","0","12","0","12","20","22","0","12","11","17","0","12","0","12","6","11","35","27","25","23","136","57","118","52","146","69","122","59","357","74"
"1500000US060379201111","Block Group 1, Census Tract 9201.11, Los Angeles County, California","445","57","0","12","0","12","0","12","17","19","10","15","17","19","10","17","30","25","0","12","17","20","52","40","67","37","47","35","47","29","84","54","47","25"
"1500000US060379201112","Block Group 2, Census Tract 9201.11, Los Angeles County, California","449","52","7","14","0","12","0","12","7","11","0","12","0","12","17","18","0","12","19","20","19","22","19","23","72","37","82","53","81","52","104","54","22","17"
"1500000US060379201121","Block Group 1, Census Tract 9201.12, Los Angeles County, California","477","75","30","47","38","29","18","19","12","15","34","29","8","13","12","18","55","43","0","12","36","31","74","48","65","53","14","20","34","31","9","13","38","32"
"1500000US060379201122","Block Group 2, Census Tract 9201.12, Los Angeles County, California","517","70","0","12","0","12","0","12","11","16","0","12","20","22","13","21","11","18","9","14","12","19","50","34","67","51","76","40","24","25","104","52","120","54"
"1500000US060379201123","Block Group 3, Census Tract 9201.12, Los Angeles County, California","484","73","11","16","0","12","0","12","0","12","12","19","10","15","0","12","7","11","11","16","0","12","29","21","60","63","30","29","55","34","106","60","153","52"
"1500000US060379201141","Block Group 1, Census Tract 9201.14, Los Angeles County, California","2258","90","54","63","16","27","29","34","0","17","45","44","38","44","61","77","66","53","32","39","112","85","307","133","216","101","193","83","235","128","411","125","443","152"
"1500000US060379201151","Block Group 1, Census Tract 9201.15, Los Angeles County, California","318","70","0","12","0","12","9","14","0","12","9","15","0","12","0","12","6","10","0","12","0","12","8","13","0","12","46","30","44","33","95","59","101","49"
"1500000US060379201152","Block Group 2, Census Tract 9201.15, Los Angeles County, California","1200","83","21","23","12","18","17","20","35","31","26","24","96","72","59","49","94","73","13","19","34","31","67","43","169","67","69","38","130","81","159","73","199","60"
"1500000US060379201161","Block Group 1, Census Tract 9201.16, Los Angeles County, California","234","72","7","12","0","12","0","12","15","22","0","12","0","12","39","48","0","12","0","12","27","42","9","16","51","42","9","15","15","20","53","40","9","15"
"1500000US060379201162","Block Group 2, Census Tract 9201.16, Los Angeles County, California","1406","82","6","9","7","11","20","32","34","27","26","24","19","21","24","29","0","12","24","25","124","62","66","47","177","74","180","82","188","78","211","75","300","87"
"1500000US060379201181","Block Group 1, Census Tract 9201.18, Los Angeles County, California","551","72","22","24","10","15","0","12","10","16","0","12","0","12","0","12","42","48","0","12","27","24","20","23","92","45","58","39","130","77","99","57","41","37"
"1500000US060379201182","Block Group 2, Census Tract 9201.18, Los Angeles County, California","1252","77","0","12","0","12","0","12","0","12","9","13","9","14","10","15","20","22","28","26","2","9","48","35","184","71","282","92","196","75","228","82","236","97"
